BookID,Title,Author,Genre,ISBN,TotalCopies,AvailableCopies,PublishedYear
5896,Preludes and Nocturnes,Neil Gaiman;Sam Kieth;Mike Dringenberg;Todd Klein;Danny Vozzo,Comics & Graphic Novels,9781563892271,10,8,1991
5897,The Tragical Comedy Or Comical Tragedy of Mr. Punch,Neil Gaiman,Comics & Graphic Novels,9781563892462,10,5,1995
5898,The Wake,Neil Gaiman,"Comic books, strips, etc",9781563892875,10,7,1991
5899,Kingdom Come,Mark Waid;Alex Ross;Todd Klein,Comics & Graphic Novels,9781563893308,10,2,1997
5900,Death,Neil Gaiman;Chris Bachalo;Mark Buckingham;Mike Dringenberg,Comics & Graphic Novels,9781563893339,10,7,1997
5901,JLA,Grant Morrison,Juvenile Fiction,9781563893698,10,1,1997
5902,Michael Moorcock's Multiverse,Michael Moorcock;Walter Simonson;Mark Reeve;John Ridgway,Comics & Graphic Novels,9781563895166,10,3,1999
5903,Son of Superman,Howard V. Chaykin;David Tischman,Comics & Graphic Novels,9781563895951,10,8,1999
5904,The Invisibles,Grant Morrison;Chris Weston;Ivan Reis;Ray Kryssing,Comics & Graphic Novels,9781563896002,10,8,2000
5905,The Flash,Mark Waid;Humberto Ramos,Juvenile Fiction,9781563896231,10,2,2000
5906,"The Invisibles, Apocalipstick",Grant Morrison;Jill Thompson,Fiction,9781563897023,10,4,2001
5907,The Authority,Warren Ellis;Bryan Hitch;Mark Millar;Frank Quitely,Science,9781563897566,10,10,2000
5908,Transmetropolitan: Spider's thrash,Warren Ellis,Antiheroes,9781563898945,10,8,2004
5909,The Cure,Warren Ellis,"Comic books, strips, etc",9781563899881,10,9,2003
5910,Exploring the Northern Tradition,Galina Krasskova,Religion,9781564147912,10,9,2005
5911,"Laguna, I Love You",John Weld,History,9781564741578,10,5,1996
5912,Happy Endings,Mimi Dietrich,Crafts & Hobbies,9781564775009,10,2,2003
5913,Letters,John Barth,Fiction,9781564780614,10,10,1994
5914,Point Counter Point,Aldous Huxley,Fiction,9781564781314,10,4,2001
5915,The Last Days,Raymond Queneau;Barbara Wright;Vivian Kogan,Fiction,9781564781406,10,2,1996
5916,Heartsnatcher,Boris Vian,Fiction,9781564782991,10,10,2003
5917,The Review of Comtemporary Fiction - Future of Fiction,John O'Brien;David Foster Wallace,Literary Criticism,9781564783950,10,9,1996
5918,The Eternal Champion,Michael Moorcock;Tom Canty,Fiction,9781565041912,10,6,1996
5919,Tales of Magick,Phil Brucato;Aaron Rosenberg,Fiction,9781565044043,10,10,1998
5920,Changeling Storytellers Guide,Mark Hunter;Nancy Schultz-Yetter;Steve Kenson;Ian Lemke;Nicky Rea,Games,9781565047082,10,7,1998
5921,Stormie,Stormie Omartian,Biography & Autobiography,9781565078321,10,5,1997
5922,The Sharpshooter Blues,Lewis Nordan,Fiction,9781565121829,10,6,1997
5923,Enslaved by Ducks,Bob Tarte,Biography & Autobiography,9781565124509,10,10,2004
5924,Hemingway and Bailey's Bartending Guide to Great American Writers,Mark Bailey,Cooking,9781565124820,10,5,2006
5925,Water for Elephants,Sara Gruen,Fiction,9781565125605,10,6,2007
5926,On Genesis,Saint Augustine (of Hippo),Religion,9781565482012,10,9,2004
5927,On Christian Belief,Saint Augustine,Religion,9781565482340,10,6,2005
5928,The Truth about Columbus,James W. Loewen,Education,9781565840089,10,5,1992
5929,Japan at War,Haruko Taya Cook;Theodore F. Cook,History,9781565840393,10,9,1992
5930,Lies My Teacher Told Me,James W. Loewen,Education,9781565841000,10,3,1995
5931,The War,Marguerite Duras,Biography & Autobiography,9781565842212,10,3,1994
5932,On Language,Noam Chomsky;Mitsou Ronat,Language Arts & Disciplines,9781565844759,10,9,1998
5933,Industry and Empire,Eric J. Hobsbawm;Chris Wrigley,Business & Economics,9781565845619,10,4,1999
5934,On the Edge of the New Century,Eric J. Hobsbawm;Antonio Polito,History,9781565846715,10,3,2001
5935,Dr. Seuss Goes to War,Richard H. Minear;Dr. Seuss,History,9781565847040,10,8,2001
5936,A People's History of the United States,Howard Zinn;Kathy Emery;Ellen Reeves,History,9781565848269,10,1,2003
5937,The Assassination of Julius Caesar,Michael Parenti,History,9781565849426,10,6,2004
5938,Interesting Times,Eric J. Hobsbawm,Biography & Autobiography,9781565849655,10,1,2005
5939,After Many a Summer Dies the Swan,Aldous Huxley,Fiction,9781566630184,10,10,1993
5940,Wittgenstein's Vienna,Allan Janik;Stephen Toulmin,History,9781566631327,10,3,1996
5941,Complete Essays,Aldous Huxley,English essays,9781566633949,10,9,2001
5942,Foghorn Outdoors Pacific Northwest Hiking,Scott Leonard;Megan McMorris,Sports & Recreation,9781566915908,10,6,2005
5943,Road Trip USA,Jamie Jensen,Travel,9781566917667,10,6,2006
5944,From Nomads to Pilgrims,Diana Butler Bass;Joseph Stewart-Sicking,Religion,9781566993234,10,1,2005
5945,The Life You Were Born to Live,Dan Millman,Self-Help,9781567313987,10,10,2000
5946,Zora neale Hurston,Henry L. Gates,Literary Criticism,9781567430288,10,1,2000
5947,Things,Georges Perec;David Bellos,Comics & Graphic Novels,9781567921571,10,4,1990
5948,"W, Or, The Memory of Childhood",Georges Perec,Fiction,9781567921588,10,8,2003
5949,The Woman in Black,Susan Hill,Juvenile Fiction,9781567921892,10,2,2002
5950,Selected Poems of Herman Melville,Herman Melville,Poetry,9781567922691,10,8,2004
5951,A Void,Georges Perec,Fiction,9781567922967,10,8,2005
5952,How Tom Beat Captain Najork and His Hired Sportsmen,Russell Hoban;Quentin Blake,Juvenile Fiction,9781567923223,10,6,2006
5953,A Near Thing for Captain Najork,Russell Hoban,Inventions,9781567923230,10,8,2006
5954,Angels,Jacqueline Carey,Religion,9781567996036,10,6,1997
5955,The Last Shogun,Ryotaro Shiba,Fiction,9781568363561,10,4,2004
5956,Johnny Reb and Billy Yank,Alexander Hunter,United States,9781568520803,10,9,1904
5957,The Tough Guide to Fantasyland,Diana Wynne Jones,"Fantasy fiction, English",9781568659510,10,6,1996
5958,Song of Cthulhu,Stephen Mark Rainey,Fiction,9781568821177,10,10,2001
5959,Miskatonic University,Sam Johnson,Games,9781568821405,10,2,2005
5960,The Keeper's Companion,Keith Herber,Games,9781568821443,10,6,2000
5961,Call of Cthulhu RPG,Sandy Petersen;Lynn Willis,Games,9781568821481,10,4,2000
5962,Shadows of Yog-Sothoth,Sandy Petersen,Games,9781568821740,10,8,2004
5963,Secrets of New York,Jerry Jones;William Jones,Games,9781568821801,10,5,2005
5964,"The Keeper's Companion, Vol. 2",Lynn Willis;Adam Gauntlett,Games,9781568821863,10,2,2002
5965,Secrets of San Francisco,Cody Goodfellow,Games,9781568821870,10,1,2006
5966,"Yours in Food, John Baldessari",John Baldessari;Paul Auster,Art,9781568984957,10,3,2004
5967,"Notebooks, 1935-1951",Albert Camus;Philip Malcolm Waller Thody;Justin O'Brien,Biography & Autobiography,9781569246665,10,9,1998
5968,The Great Good Place,Ray Oldenburg,Social Science,9781569246818,10,5,1999
5969,Lum Urusei Yatsura,Rumiko Takahashi,Comics & Graphic Novels,9781569310199,10,3,1997
5970,"X/1999, Vol. 1",CLAMP,Comics & Graphic Novels,9781569319499,10,8,2003
5971,"X/1999, Volume 2",CLAMP,Comics & Graphic Novels,9781569319505,10,10,2003
5972,The Rattle-Rat,Janwillem Van de Wetering,Fiction,9781569471036,10,4,1997
5973,Robert Van Gulik,Janwillem Van de Wetering,Literary Criticism,9781569471241,10,9,1987
5974,"White Sky, Black Ice",Stan Jones,Fiction,9781569473337,10,9,2003
5975,Murder in the Bastille,Cara Black,Fiction,9781569473641,10,8,2004
5976,Restless Till We Rest in You,"Saint Augustine, Bishop of Hippo;Thomas Paul Thigpen",Religion,9781569550342,10,4,1998
5977,The Ring Finger Falls Silent,Satoru Kannagi,Comics & Graphic Novels,9781569708842,10,6,2006
5978,The Left Hand Dreams of Him,Satoru Kannagi,Comics & Graphic Novels,9781569708859,10,2,2006
5979,Little Butterfly,Hinako Takanaga;Sachiko Sato,Comics & Graphic Novels,9781569709078,10,1,2006
5980,The Art of Loving,Eiki Eiki;Yukine Honami,Comics & Graphic Novels,9781569709085,10,4,2006
5981,Only the Ring Finger Knows,Satoru Kannagi;Hotaru Odagiri,Comics & Graphic Novels,9781569709801,10,4,2004
5982,Dominion,Masamune Shirow;Dana Lewis;Frederik L. Schodt;Toren Smith;Tom Orzechowski,Comics & Graphic Novels,9781569714881,10,8,2000
5983,Outlander,Timothy Truman;Tom Raney,Juvenile Fiction,9781569715147,10,1,2001
5984,Star Wars Tales Volume 1,Various;Tsuneo Sanda,Comics & Graphic Novels,9781569716199,10,10,2002
5985,Creatures of the Night,Neil Gaiman;Michael Zulli;Todd Klein,Comics & Graphic Novels,9781569719367,10,1,2004
5986,The Will Eisner Sketchbook,Will Eisner,Art,9781569719602,10,1,2003
5987,Dirty Italian,Gabrielle Euvino,Foreign Language Study,9781569755662,10,9,2006
5988,"Gunslinger, and Nine Other Action-packed Stories of the Wild West",Edward Gorman,Frontier and pioneer life,9781569800362,10,3,1995
5989,F. Scott Fitzgerald on Authorship,Francis Scott Fitzgerald;Judith Baughman,Literary Criticism,9781570031465,10,8,1996
5990,One Hundred Demons,Lynda Barry,Comics & Graphic Novels,9781570614590,10,8,2005
5991,Lao Tzu,Lao-tzu;Ursula K. Le Guin;Jerome P. Seaton,Philosophy,9781570623950,10,1,1998
5992,The Tao of Physics,Fritjof Capra,Science,9781570625190,10,5,2000
5993,Spiritual Midwifery,Ina May Gaskin,Medical,9781570671043,10,5,2002
5994,Monday Night Class,Stephen Gaskin,"Body, Mind & Spirit",9781570671814,10,2,2005
5995,Steppenwolf,Victor Skrebneski;Richard Christiansen,Performing Arts,9781570715839,10,2,2000
5996,Mother Maria Skobtsova,Mariia,Biography & Autobiography,9781570754364,10,6,2003
5997,The Ultimate Time Machine,Joseph McMoneagle,"Body, Mind & Spirit",9781571741028,10,9,1998
5998,Get Out of Your Mind & Into Your Life,Steven C. Hayes;Spencer Xavier Smith,Self-Help,9781572244252,10,7,2005
5999,Persuasive Communication,James Brian Stiff;Paul A. Mongeau,Language Arts & Disciplines,9781572307025,10,2,2002
6000,"Africa South of the Sahara, Second Edition",Robert F. Stock;Robert Stock,History,9781572308688,10,9,2004
6001,The Art of Happiness,Dalai Lama XIV Bstan-ʼdzin-rgya-mtsho;Howard C. Cutler,Religion,9781573221115,10,5,1998
6002,Songbook,Nick Hornby,Music,9781573223560,10,9,2003
6003,Desolation Angels,Jack Kerouac,Fiction,9781573225052,10,10,1995
6004,The Color of Water,James McBride,Biography & Autobiography,9781573225786,10,7,1997
6005,Awakening at Midlife,Kathleen A. Brehony,Psychology,9781573226325,10,3,1997
6006,Fever Pitch,Nick Hornby,Biography & Autobiography,9781573226882,10,2,1998
6007,Caucasia,Danzy Senna,Fiction,9781573227162,10,2,1998
6008,High Fidelity,Nick Hornby,Fiction,9781573228213,10,7,2000
6009,Still Here,Ram Dass,Family & Relationships,9781573228718,10,5,2001
6010,Prozac Nation,Elizabeth Wurtzel,Biography & Autobiography,9781573229623,10,3,2002
6011,The Dream of Scipio,Iain Pears,Fiction,9781573229869,10,2,2002
6012,The Survivor's Guide to Sex,Staci Haines,Self-Help,9781573440790,10,10,1999
6013,The Ultimate Guide to Anal Sex for Women,Tristan Taormino,Health & Fitness,9781573442213,10,9,2006
6014,Stone Tables,Orson Scott Card,Fiction,9781573456630,10,6,2000
6015,Thus Spake the Corpse,Andrei Codrescu;Laura Rosenthal,Poetry,9781574231007,10,3,1999
6016,The John Adams Reader,Thomas Robert May,Music,9781574671322,10,9,2006
6017,Insurgency & Terrorism,Bard E. O'Neill,Political Science,9781574881721,10,8,2005
6018,Shattered Sword,Jonathan B. Parshall;Anthony P. Tully,History,9781574889239,10,3,2005
6019,Strawberry Shortcake Murder,Joanne Fluke,Fiction,9781575667218,10,2,2002
6020,Bound in Blood,David Thomas Lord,Fiction,9781575667645,10,2,2001
6021,Managers Not MBAs,Henry Mintzberg,Business & Economics,9781576753514,10,6,2005
6022,Bright Purple,Melody Carlson,Juvenile Fiction,9781576839508,10,10,2006
6023,Parenting with Love and Logic,Foster Cline;Jim Fay,Family & Relationships,9781576839546,10,2,2006
6024,Echoes of the Soul,Echo Bodine,"Body, Mind & Spirit",9781577310761,10,6,1999
6025,The Gift,Echo L. Bodine,"Body, Mind & Spirit",9781577312055,10,5,2003
6026,The Inner Reaches of Outer Space,Joseph Campbell,Religion,9781577312093,10,2,2002
6027,Myths of Light,Joseph Campbell,Philosophy,9781577314035,10,8,2003
6028,The Power of Now,Eckhart Tolle,"Body, Mind & Spirit",9781577314806,10,4,2004
6029,Myth and Reality,Mircea Eliade,Religion,9781577660095,10,9,1998
6030,Jesus Freaks,DC Talk (Musical group),Religion,9781577780724,10,3,1999
6031,Live Like a Jesus Freak,DC Talk,Religion,9781577782087,10,8,2001
6032,Conversations with Don DeLillo,Don DeLillo,Biography & Autobiography,9781578067046,10,3,2005
6033,Tim Burton,Tim Burton,Biography & Autobiography,9781578067596,10,8,2005
6034,Daisy Bates,Grif Stockley,Biography & Autobiography,9781578068012,10,9,2005
6035,Having a Mary Heart in a Martha World,Joanna Weaver,Religion,9781578562589,10,7,2000
6036,Dinner With A Perfect Stranger,David Gregory,Fiction,9781578569052,10,5,2005
6037,Dark Water,Linda Hall,Fiction,9781578569540,10,4,2006
6038,The Beatles Illustrated Lyrics,Alan Aldridge;Beatles,Music,9781579120580,10,6,1969
6039,The Right Stuff,Tom Wolfe,Biography & Autobiography,9781579124588,10,1,2004
6040,Macbeth,William Shakespeare,Comics & Graphic Novels,9781579126216,10,4,2006
6041,Murder on the Orient Express,Agatha Christie,Fiction,9781579126230,10,8,1934
6042,The A.B.C. Murders,Agatha Christie,Fiction,9781579126247,10,9,1936
6043,Murder at the Vicarage,Agatha Christie,Fiction,9781579126254,10,4,2005
6044,The Body in the Library,Agatha Christie,Fiction,9781579126261,10,2,2006
6045,The Murder of Roger Ackroyd,Agatha Christie,Fiction,9781579126278,10,6,1926
6046,Evil Under the Sun,Agatha Christie,Fiction,9781579126285,10,1,1940
6047,A Murder is Announced,Agatha Christie,Fiction,9781579126292,10,6,2005
6048,Death on the Nile,Agatha Christie,Fiction,9781579126896,10,2,2007
6049,The Mystery of the Blue Train,Agatha Christie,Fiction,9781579126957,10,1,1928
6050,The Illuminati Papers,Robert Wilson,"Body, Mind & Spirit",9781579510022,10,2,1997
6051,The South Beach Diet,Arthur Agatston,Health & Fitness,9781579546465,10,10,2003
6052,1000 Rings,Marthe Le Van,Crafts & Hobbies,9781579905088,10,6,2004
6053,Artful Paper Dolls,Terry Taylor,Crafts & Hobbies,9781579907150,10,7,2006
6054,International Codes,International Code Council,Building laws,9781580012515,10,1,2006
6055,International Plumbing Code 2006,International Code Council,Technology & Engineering,9781580012591,10,3,2006
6056,Homelands,Patricia Justine Tumang;Jenesha de Rivera,Social Science,9781580051880,10,7,2006
6057,Sukhoi Su-27 Flanker,Yefim Gordon;Peter Davison,History,9781580070911,10,7,2006
6058,Hungry Planet,Peter Menzel;Faith D'Aluisio,Cooking,9781580086813,10,9,2005
6059,Maple Syrup Cookbook,Ken Haedrich,Cooking,9781580174046,10,3,2001
6060,Cider,Annie Proulx;Lew Nichols,Cooking,9781580175203,10,1,2003
6061,Doyle Brunson's Super System,Doyle Brunson,Games & Activities,9781580420815,10,2,2002
6062,A Christmas Carol,Charles Dickens,Fiction,9781580495790,10,8,2005
6063,The Red Badge of Courage,Stephen Crane,Juvenile Nonfiction,9781580495868,10,8,2004
6064,Sun Tzu,Sun-tzu;Gerald A. Michaelson,Business & Economics,9781580624596,10,8,2001
6065,Please Stop Laughing At Me,Jodee Blanco,Biography & Autobiography,9781580628365,10,8,2003
6066,The Stephen King Universe,Stanley Wiater;Christopher Golden;Hank Wagner,Literary Criticism,9781580631600,10,6,2001
6067,New York 2000,Robert A. M. Stern;David Fishman;Jacob Tilove,Architecture,9781580931779,10,9,2006
6068,Glass House,Toshio Nakamura,Architecture,9781580931861,10,4,2007
6069,The Hidden Smile of God,John Piper,Religion,9781581342475,10,9,2001
6070,The Gospel According to Job,Mike Mason,Religion,9781581344493,10,5,2002
6071,Prophet,Frank E. Peretti,Fiction,9781581345261,10,2,2004
6072,Piercing the Darkness,Frank E. Peretti,Fiction,9781581345278,10,5,2003
6073,This Present Darkness,Frank E. Peretti,Fiction,9781581345285,10,6,2003
6074,The Passion of Jesus Christ,John Piper,Religion,9781581346084,10,1,2004
6075,When I Don't Desire God,John Piper,Religion,9781581346527,10,8,2004
6076,Suffering and the Sovereignty of God,John Piper;Justin Taylor,Religion,9781581348095,10,7,2006
6077,The Legacy of Sovereign Joy,John Piper,Religion,9781581348132,10,3,2006
6078,When the Darkness Will Not Lift,John Piper,Religion,9781581348767,10,2,2006
6079,Face Off,Harry Hamernik,Art,9781581807592,10,2,2006
6080,Simply Beautiful Beaded Jewelry,Heidi Boyd,Crafts & Hobbies,9781581807745,10,1,2006
6081,The Southern Haunting of Truman Capote,Marie Rudisill;James Coleman Simmons,Literary Criticism,9781581821369,10,5,2000
6082,Shoofly Pie,Tim Downs,Fiction,9781582293080,10,1,2003
6083,Chop Shop,Tim Downs,Fiction,9781582294018,10,6,2004
6084,Schott's Original Miscellany,Ben Schott,Reference,9781582343495,10,1,2003
6085,Soldiers of Salamis,Javier Cercas;Anne McLean,Fiction,9781582344720,10,7,2005
6086,The Line of Beauty,Alan Hollinghurst,Fiction,9781582346106,10,7,2005
6087,A Year in the Merde,Stephen Clarke,Fiction,9781582346175,10,4,2006
6088,Safety Behind Bars,Robert Kirkman;Charlie Adlard;Cliff Rathburn,Comics & Graphic Novels,9781582404875,10,5,2005
6089,The Best Defense,Robert Kirkman;Charlie Adlard;Cliff Rathburn,Comics & Graphic Novels,9781582406121,10,8,2006
6090,Fell,Warren Ellis;Ben Templesmith,Comics & Graphic Novels,9781582406930,10,7,2007
6091,The Walking Dead,Robert Kirkman,"Comic books, strips, etc",9781582407593,10,8,2004
6092,A Complicated Kindness,Miriam Toews,Fiction,9781582433226,10,5,2005
6093,D.H. Lawrence,John Worthen,Biography & Autobiography,9781582433417,10,2,2005
6094,The Horizontal World,Debra K. Marquart,Biography & Autobiography,9781582433455,10,3,2006
6095,Agnes Grey,Anne Brontë,England,9781582791807,10,9,2001
6096,Write Great Fiction - Plot & Structure,James Scott Bell,Language Arts & Disciplines,9781582972947,10,2,2004
6097,Lithium for Medea,Kate Braverman,Fiction,9781583224717,10,9,2002
6098,9-11 [neuf-onze],Noam Chomsky;Institute Professor & Professor of Linguistics (Emeritus) Noam Chomsky,Political Science,9781583224892,10,5,2001
6099,The Hip Chick's Guide to Macrobiotics,Jessica Porter,Health & Fitness,9781583332054,10,10,2004
6100,Rumble Fish,Marcus Romer;S. E. Hinton,Juvenile Fiction,9781583421543,10,3,2003
6101,Posing for Portrait Photography,Jeff Smith,Photography,9781584281344,10,6,2004
6102,Healthy Cooking for IBS,Sophie Braimbridge;Erica Jankovich,Cooking,9781584794943,10,8,2006
6103,Homeless,Laurie Halse Anderson,Juvenile Fiction,9781584850458,10,1,2000
6104,Teacher's Pet,Laurie Halse Anderson,Juvenile Fiction,9781584850557,10,7,2001
6105,"The Fateful Adventures of the Good Soldier Švejk During the World War, Book One","Jaroslav Hašek;Zdeněk ""Zenny"" K. Sadlon",Fiction,9781585004287,10,2,2000
6106,Childhood Shadows,Mary Pacios,True Crime,9781585004843,10,1,1999
6107,Sophocles: the Theban Plays,Sophocles,Drama,9781585100378,10,3,2002
6108,Aristophanes' Acharnians,Aristophanes;Jeffrey Henderson,Drama,9781585100873,10,5,2003
6109,M is for Mayflower,Margot Theis Raven;Jeannie Brett,Juvenile Nonfiction,9781585360727,10,8,2002
6110,O Is for Old Dominion,Pamela Duncan Edwards;Troy Howell,Juvenile Nonfiction,9781585361618,10,2,2005
6111,The Age of Access,Jeremy Rifkin,Business & Economics,9781585420827,10,5,2001
6112,In Search of Captain Zero,Alan C. Weisbecker,Biography & Autobiography,9781585421770,10,9,2002
6113,Think and Grow Rich,Napoleon Hill;Arthur R. Pell,Business & Economics,9781585424337,10,5,2005
6114,How to Save Your Own Life,Erica Jong,Fiction,9781585424993,10,3,2006
6115,Parachutes & Kisses,Erica Jong,Fiction,9781585425006,10,2,2006
